customer_id,CustomerID,Country
1017,13784.0,United Kingdom
1018,12724.0,France
1019,13862.0,United Kingdom
1020,16791.0,United Kingdom
1021,16235.0,United Kingdom
1022,14270.0,United Kingdom
1023,12523.0,France
1024,16655.0,United Kingdom
1025,16359.0,United Kingdom
1026,16554.0,United Kingdom
1027,12359.0,Cyprus
1028,15939.0,United Kingdom
1029,14587.0,United Kingdom
1030,14715.0,United Kingdom
1031,14185.0,United Kingdom
1032,12437.0,France
1033,14040.0,United Kingdom
1034,12652.0,France
1035,14514.0,United Kingdom
1036,15171.0,United Kingdom
1037,14167.0,United Kingdom
1038,17389.0,United Kingdom
1039,17048.0,United Kingdom
1040,17364.0,United Kingdom
1041,13284.0,United Kingdom
1042,16500.0,United Kingdom
1043,12951.0,United Kingdom
1044,15835.0,United Kingdom
1045,18190.0,United Kingdom
1046,13993.0,United Kingdom
1047,14114.0,United Kingdom
1048,15447.0,United Kingdom
1049,16315.0,United Kingdom
1050,14978.0,United Kingdom
1051,16395.0,United Kingdom
1052,15510.0,United Kingdom
1053,13614.0,United Kingdom
1054,13246.0,United Kingdom
1055,15687.0,United Kingdom
1056,12578.0,Italy
1057,16493.0,United Kingdom
1058,12490.0,France
1059,12672.0,France
1060,13385.0,United Kingdom
1061,12474.0,Germany
1062,15626.0,United Kingdom
1063,12553.0,France
1064,15213.0,United Kingdom
1065,14175.0,United Kingdom
1066,18106.0,United Kingdom
1067,15033.0,United Kingdom
1068,14329.0,United Kingdom
1069,16401.0,United Kingdom
1070,16206.0,United Kingdom
1071,13782.0,United Kingdom
1072,12924.0,United Kingdom
1073,16593.0,United Kingdom
1074,15535.0,United Kingdom
1075,13700.0,United Kingdom
1076,13064.0,United Kingdom
1077,13048.0,United Kingdom
1078,13634.0,United Kingdom
1079,18069.0,United Kingdom
1080,16843.0,United Kingdom
1081,17064.0,United Kingdom
1082,17609.0,United Kingdom
1083,15673.0,United Kingdom
1084,12626.0,Germany
1085,14976.0,United Kingdom
1086,12388.0,Australia
1087,13527.0,United Kingdom
1088,15696.0,United Kingdom
1089,15316.0,United Kingdom
1090,12673.0,Germany
1091,15296.0,United Kingdom
1092,17988.0,United Kingdom
1093,12820.0,United Kingdom
1094,13001.0,United Kingdom
1095,14101.0,United Kingdom
1096,14238.0,United Kingdom
1097,17730.0,United Kingdom
1098,13929.0,United Kingdom
1099,14657.0,United Kingdom
1100,13859.0,United Kingdom
1101,18212.0,United Kingdom
1102,18233.0,United Kingdom
1103,17018.0,United Kingdom
1104,14242.0,United Kingdom
1105,12356.0,Portugal
1106,12346.0,United Kingdom
1107,13898.0,United Kingdom
1108,16948.0,United Kingdom
1109,16997.0,United Kingdom
1110,12527.0,Germany
1111,15395.0,United Kingdom
1112,12510.0,Spain
1113,13263.0,United Kingdom
1114,14428.0,United Kingdom
1115,12665.0,Germany
1116,12451.0,Switzerland
1117,12422.0,Australia
1118,17708.0,United Kingdom
1119,14090.0,United Kingdom
1120,15606.0,United Kingdom
1121,13310.0,United Kingdom
1122,15831.0,United Kingdom
1123,14916.0,United Kingdom
1124,17602.0,United Kingdom
1125,14572.0,United Kingdom
1126,13502.0,United Kingdom
1127,14784.0,United Kingdom
1128,15938.0,United Kingdom
1129,12637.0,France
1130,17418.0,United Kingdom
1131,14779.0,United Kingdom
1132,16321.0,Australia
1133,15262.0,United Kingdom
1134,17862.0,United Kingdom
1135,12402.0,Belgium
1136,17771.0,United Kingdom
1137,15422.0,United Kingdom
1138,13008.0,United Kingdom
1139,14770.0,United Kingdom
1140,16912.0,United Kingdom
1141,15174.0,United Kingdom
1142,12594.0,Italy
1143,17504.0,United Kingdom
1144,16387.0,United Kingdom
1145,12664.0,Finland
1146,16618.0,United Kingdom
1147,17277.0,United Kingdom
1148,14088.0,United Kingdom
1149,17094.0,United Kingdom
1150,14692.0,United Kingdom
1151,12970.0,United Kingdom
1152,17889.0,United Kingdom
1153,17714.0,United Kingdom
1154,12916.0,United Kingdom
1155,17769.0,United Kingdom
1156,14450.0,United Kingdom
1157,16085.0,United Kingdom
1158,13659.0,United Kingdom
1159,15167.0,United Kingdom
1160,15443.0,United Kingdom
1161,14224.0,United Kingdom
1162,13742.0,United Kingdom
1163,17673.0,United Kingdom
1164,12727.0,France
1165,14068.0,United Kingdom
1166,13068.0,United Kingdom
1167,14368.0,United Kingdom
1168,15497.0,United Kingdom
1169,12559.0,Germany
1170,13819.0,United Kingdom
1171,14501.0,United Kingdom
1172,14782.0,United Kingdom
1173,17861.0,United Kingdom
1174,14439.0,Greece
1175,18161.0,United Kingdom
1176,15820.0,United Kingdom
1177,18136.0,United Kingdom
1178,16660.0,United Kingdom
1179,12693.0,Germany
1180,12625.0,Germany
1181,13396.0,United Kingdom
1182,15179.0,United Kingdom
1183,12935.0,United Kingdom
1184,16730.0,United Kingdom
1185,14541.0,United Kingdom
1186,13551.0,United Kingdom
1187,12421.0,Spain
1188,15797.0,United Kingdom
1189,15052.0,United Kingdom
1190,14130.0,United Kingdom
1191,15222.0,United Kingdom
1192,13615.0,United Kingdom
1193,13901.0,United Kingdom
1194,13158.0,United Kingdom
1195,14257.0,United Kingdom
1196,15218.0,United Kingdom
1197,15110.0,United Kingdom
1198,15967.0,United Kingdom
1199,16757.0,United Kingdom
1200,13815.0,Germany
1201,18008.0,United Kingdom
1202,14534.0,United Kingdom
1203,13703.0,United Kingdom
1204,15339.0,United Kingdom
1205,12744.0,Singapore
1206,12854.0,United Kingdom
1207,16222.0,United Kingdom
1208,14341.0,United Kingdom
1209,13168.0,United Kingdom
1210,16943.0,United Kingdom
1211,17515.0,United Kingdom
1212,17082.0,United Kingdom
1213,14248.0,United Kingdom
1214,12609.0,Germany
1215,13002.0,United Kingdom
1216,16133.0,United Kingdom
1217,13049.0,United Kingdom
1218,14548.0,United Kingdom
1219,13405.0,United Kingdom
1220,16043.0,United Kingdom
1221,14049.0,United Kingdom
1222,15812.0,United Kingdom
1223,13837.0,United Kingdom
1224,17118.0,United Kingdom
1225,14616.0,United Kingdom
1226,14233.0,United Kingdom
1227,17075.0,United Kingdom
1228,16714.0,United Kingdom
1229,13098.0,United Kingdom
1230,17027.0,United Kingdom
1231,12591.0,Italy
1232,17786.0,United Kingdom
1233,16124.0,United Kingdom
1234,16409.0,United Kingdom
1235,13754.0,United Kingdom
1236,15227.0,United Kingdom
1237,12997.0,United Kingdom
1238,16918.0,United Kingdom
1239,16882.0,United Kingdom
1240,14442.0,Channel Islands
1241,16496.0,United Kingdom
1242,12764.0,Lebanon
1243,17311.0,United Kingdom
1244,15910.0,United Kingdom
1245,16949.0,United Kingdom
1246,14970.0,United Kingdom
1247,14701.0,United Kingdom
1248,12645.0,Germany
1249,12468.0,Germany
1250,16767.0,United Kingdom
1251,14738.0,United Kingdom
1252,17540.0,United Kingdom
1253,14239.0,United Kingdom
1254,18125.0,United Kingdom
1255,13328.0,United Kingdom
1256,15549.0,United Kingdom
1257,15864.0,United Kingdom
1258,14662.0,United Kingdom
1259,17180.0,United Kingdom
1260,15057.0,United Kingdom
1261,12574.0,France
1262,13330.0,United Kingdom
1263,13552.0,United Kingdom
1264,12853.0,United Kingdom
1265,13538.0,United Kingdom
1266,16755.0,United Kingdom
1267,14133.0,United Kingdom
1268,16523.0,United Kingdom
1269,14659.0,United Kingdom
1270,13141.0,United Kingdom
1271,15365.0,United Kingdom
1272,13707.0,United Kingdom
1273,13709.0,United Kingdom
1274,17329.0,United Kingdom
1275,14805.0,United Kingdom
1276,16897.0,United Kingdom
1277,15579.0,United Kingdom
1278,14595.0,United Kingdom
1279,13161.0,United Kingdom
1280,15415.0,United Kingdom
1281,17431.0,United Kingdom
1282,17463.0,United Kingdom
1283,14502.0,United Kingdom
1284,12528.0,Germany
1285,17239.0,United Kingdom
1286,14426.0,United Kingdom
1287,15448.0,United Kingdom
1288,17314.0,United Kingdom
1289,17373.0,United Kingdom
1290,18145.0,United Kingdom
1291,14467.0,United Kingdom
1292,12908.0,United Kingdom
1293,15144.0,United Kingdom
1294,14776.0,United Kingdom
1295,16403.0,United Kingdom
1296,16407.0,United Kingdom
1297,17619.0,United Kingdom
1298,12778.0,Netherlands
1299,17256.0,United Kingdom
1300,17604.0,United Kingdom
1301,14006.0,United Kingdom
1302,13600.0,United Kingdom
1303,15058.0,United Kingdom
1304,15240.0,United Kingdom
1305,17147.0,United Kingdom
1306,13881.0,United Kingdom
1307,16570.0,United Kingdom
1308,16612.0,United Kingdom
1309,17356.0,United Kingdom
1310,12836.0,United Kingdom
1311,14850.0,United Kingdom
1312,13939.0,United Kingdom
1313,16745.0,United Kingdom
1314,13606.0,United Kingdom
1315,13494.0,United Kingdom
1316,13802.0,United Kingdom
1317,12929.0,United Kingdom
1318,16419.0,United Kingdom
1319,17035.0,United Kingdom
1320,15203.0,United Kingdom
1321,16515.0,United Kingdom
1322,12373.0,Austria
1323,18202.0,United Kingdom
1324,12775.0,Netherlands
1325,14549.0,United Kingdom
1326,15981.0,United Kingdom
1327,16110.0,United Kingdom
1328,17376.0,United Kingdom
1329,13110.0,United Kingdom
1330,16716.0,United Kingdom
1331,12676.0,Sweden
1332,15940.0,United Kingdom
1333,15971.0,United Kingdom
1334,14665.0,United Kingdom
1335,14457.0,United Kingdom
1336,15589.0,United Kingdom
1337,14411.0,United Kingdom
1338,17560.0,United Kingdom
1339,15226.0,United Kingdom
1340,14460.0,United Kingdom
1341,16156.0,United Kingdom
1342,13728.0,United Kingdom
1343,14127.0,United Kingdom
1344,16378.0,United Kingdom
1345,13894.0,United Kingdom
1346,13824.0,United Kingdom
1347,18250.0,United Kingdom
1348,15270.0,United Kingdom
1349,14188.0,United Kingdom
1350,18017.0,United Kingdom
1351,15421.0,United Kingdom
1352,17446.0,United Kingdom
1353,12414.0,Austria
1354,14798.0,United Kingdom
1355,12990.0,United Kingdom
1356,12350.0,Norway
1357,17337.0,United Kingdom
1358,16405.0,United Kingdom
1359,17071.0,United Kingdom
1360,13873.0,United Kingdom
1361,17362.0,United Kingdom
1362,13394.0,United Kingdom
1363,12502.0,Spain
1364,16333.0,United Kingdom
1365,16030.0,United Kingdom
1366,14044.0,United Kingdom
1367,13800.0,United Kingdom
1368,17672.0,United Kingdom
1369,12464.0,Belgium
1370,13581.0,United Kingdom
1371,14540.0,United Kingdom
1372,13539.0,United Kingdom
1373,15885.0,United Kingdom
1374,14497.0,United Kingdom
1375,17507.0,United Kingdom
1376,13208.0,United Kingdom
1377,17334.0,United Kingdom
1378,13871.0,United Kingdom
1379,16938.0,United Kingdom
1380,12754.0,Japan
1381,12410.0,Switzerland
1382,17929.0,United Kingdom
1383,14778.0,United Kingdom
1384,17517.0,United Kingdom
1385,17226.0,United Kingdom
1386,13137.0,United Kingdom
1387,13725.0,United Kingdom
1388,13309.0,United Kingdom
1389,12842.0,United Kingdom
1390,16109.0,United Kingdom
1391,17291.0,United Kingdom
1392,15090.0,United Kingdom
1393,15199.0,United Kingdom
1394,13911.0,United Kingdom
1395,14194.0,United Kingdom
1396,14842.0,United Kingdom
1397,13584.0,United Kingdom
1398,17105.0,United Kingdom
1399,14438.0,United Kingdom
1400,12956.0,United Kingdom
1401,15781.0,United Kingdom
1402,14410.0,United Kingdom
1403,14600.0,United Kingdom
1404,17302.0,United Kingdom
1405,17613.0,United Kingdom
1406,13334.0,United Kingdom
1407,13955.0,United Kingdom
1408,17162.0,United Kingdom
1409,17774.0,United Kingdom
1410,13809.0,Cyprus
1411,15407.0,United Kingdom
1412,15577.0,United Kingdom
1413,16332.0,United Kingdom
1414,14048.0,United Kingdom
1415,14475.0,United Kingdom
1416,17859.0,United Kingdom
1417,12576.0,Poland
1418,15753.0,United Kingdom
1419,12599.0,France
1420,14562.0,United Kingdom
1421,16951.0,United Kingdom
1422,16998.0,United Kingdom
1423,13133.0,United Kingdom
1424,17881.0,United Kingdom
1425,15843.0,United Kingdom
1426,17083.0,United Kingdom
1427,15970.0,United Kingdom
1428,13590.0,United Kingdom
1429,17537.0,United Kingdom
1430,12401.0,Belgium
1431,12462.0,Spain
1432,17843.0,United Kingdom
1433,13706.0,United Kingdom
1434,17940.0,United Kingdom
1435,17686.0,United Kingdom
1436,14431.0,United Kingdom
1437,15809.0,United Kingdom
1438,12561.0,Germany
1439,14465.0,United Kingdom
1440,18093.0,United Kingdom
1441,16027.0,United Kingdom
1442,12857.0,United Kingdom
1443,18230.0,United Kingdom
1444,16425.0,United Kingdom
1445,16842.0,United Kingdom
1446,15796.0,United Kingdom
1447,14555.0,United Kingdom
1448,15114.0,United Kingdom
1449,15133.0,United Kingdom
1450,17705.0,United Kingdom
1451,12897.0,United Kingdom
1452,17512.0,United Kingdom
1453,12477.0,Germany
1454,15550.0,United Kingdom
1455,18159.0,United Kingdom
1456,13875.0,United Kingdom
1457,15406.0,United Kingdom
1458,17282.0,United Kingdom
1459,16434.0,United Kingdom
1460,17050.0,United Kingdom
1461,13171.0,United Kingdom
1462,17472.0,United Kingdom
1463,17255.0,United Kingdom
1464,16084.0,United Kingdom
1465,17667.0,United Kingdom
1466,12507.0,Spain
1467,14631.0,United Kingdom
1468,13381.0,United Kingdom
1469,15236.0,United Kingdom
1470,13475.0,United Kingdom
1471,17829.0,United Arab Emirates
1472,13717.0,United Kingdom
1473,13157.0,United Kingdom
1474,14644.0,United Kingdom
1475,12993.0,United Kingdom
1476,17571.0,United Kingdom
1477,16979.0,United Kingdom
1478,16738.0,United Kingdom
1479,15122.0,United Kingdom
1480,17612.0,United Kingdom
1481,17348.0,United Kingdom
1482,13893.0,United Kingdom
1483,14035.0,United Kingdom
1484,13623.0,United Kingdom
1485,14346.0,United Kingdom
1486,16431.0,United Kingdom
1487,12616.0,France
1488,16317.0,United Kingdom
1489,14935.0,Channel Islands
1490,16073.0,United Kingdom
1491,14477.0,United Kingdom
1492,14760.0,United Kingdom
1493,14897.0,United Kingdom
1494,15810.0,United Kingdom
1495,16509.0,United Kingdom
1496,14386.0,United Kingdom
1497,12455.0,Cyprus
1498,14530.0,United Kingdom
1499,15670.0,United Kingdom
1500,12653.0,Israel
1501,16126.0,United Kingdom
1502,14609.0,United Kingdom
1503,13414.0,United Kingdom
1504,12823.0,United Kingdom
1505,12352.0,Norway
1506,12372.0,Denmark
1507,14944.0,United Kingdom
1508,16494.0,United Kingdom
1509,14959.0,United Kingdom
1510,16148.0,United Kingdom
1511,17422.0,United Kingdom
1512,17175.0,United Kingdom
1513,18257.0,United Kingdom
1514,12431.0,Belgium
1515,12362.0,Belgium
1516,13018.0,United Kingdom
1517,13718.0,United Kingdom
1518,15382.0,United Kingdom
1519,14754.0,United Kingdom
1520,13151.0,United Kingdom
1521,12654.0,Germany
1522,13085.0,United Kingdom
1523,15903.0,United Kingdom
1524,15785.0,United Kingdom
1525,18138.0,United Kingdom
1526,14379.0,United Kingdom
1527,14211.0,United Kingdom
1528,14371.0,United Kingdom
1529,13425.0,United Kingdom
1530,12852.0,United Kingdom
1531,15228.0,United Kingdom
1532,13012.0,United Kingdom
1533,16182.0,United Kingdom
1534,13489.0,United Kingdom
1535,12714.0,France
1536,13904.0,United Kingdom
1537,15755.0,United Kingdom
1538,13932.0,United Kingdom
1539,13799.0,United Kingdom
1540,13951.0,United Kingdom
1541,16765.0,United Kingdom
1542,16566.0,United Kingdom
1543,12891.0,United Kingdom
1544,16466.0,United Kingdom
1545,16115.0,United Kingdom
1546,14162.0,United Kingdom
1547,13301.0,United Kingdom
1548,14803.0,United Kingdom
1549,13744.0,United Kingdom
1550,12988.0,United Kingdom
1551,17323.0,United Kingdom
1552,12707.0,France
1553,18094.0,United Kingdom
1554,15129.0,United Kingdom
1555,17361.0,United Kingdom
1556,18155.0,United Kingdom
1557,15321.0,United Kingdom
1558,13477.0,United Kingdom
1559,15065.0,United Kingdom
1560,16980.0,United Kingdom
1561,15146.0,United Kingdom
1562,12365.0,Cyprus
1563,13410.0,United Kingdom
1564,13044.0,United Kingdom
1565,16441.0,United Kingdom
1566,16014.0,United Kingdom
1567,14520.0,United Kingdom
1568,18087.0,United Kingdom
1569,17994.0,United Kingdom
1570,13038.0,United Kingdom
1571,17002.0,United Kingdom
1572,15722.0,United Kingdom
1573,16349.0,United Kingdom
1574,16913.0,United Kingdom
1575,17442.0,United Kingdom
1576,14895.0,United Kingdom
1577,18114.0,United Kingdom
1578,15303.0,United Kingdom
1579,12845.0,United Kingdom
1580,18188.0,United Kingdom
1581,16045.0,United Kingdom
1582,16573.0,United Kingdom
1583,13421.0,United Kingdom
1584,18196.0,United Kingdom
1585,13285.0,United Kingdom
1586,13184.0,United Kingdom
1587,18151.0,United Kingdom
1588,13804.0,United Kingdom
1589,17499.0,United Kingdom
1590,15397.0,United Kingdom
1591,14276.0,United Kingdom
1592,13453.0,United Kingdom
1593,18172.0,United Kingdom
1594,16394.0,United Kingdom
1595,17711.0,United Kingdom
1596,13865.0,United Kingdom
1597,16940.0,United Kingdom
1598,14289.0,United Kingdom
1599,16208.0,United Kingdom
1600,17063.0,United Kingdom
1601,13149.0,United Kingdom
1602,18068.0,United Kingdom
1603,15932.0,United Kingdom
1604,16692.0,United Kingdom
1605,17171.0,United Kingdom
1606,18231.0,United Kingdom
1607,14004.0,United Kingdom
1608,17139.0,United Kingdom
1609,14513.0,United Kingdom
1610,15974.0,United Kingdom
1611,17830.0,United Kingdom
1612,12565.0,Saudi Arabia
1613,12582.0,Finland
1614,14231.0,United Kingdom
1615,17867.0,United Kingdom
1616,14880.0,United Kingdom
1617,13118.0,United Kingdom
1618,15121.0,United Kingdom
1619,17117.0,United Kingdom
1620,12945.0,United Kingdom
1621,18056.0,United Kingdom
1622,16072.0,United Kingdom
1623,16838.0,United Kingdom
1624,15543.0,United Kingdom
1625,13751.0,United Kingdom
1626,15847.0,United Kingdom
1627,13851.0,United Kingdom
1628,13501.0,Switzerland
1629,12633.0,Germany
1630,13345.0,United Kingdom
1631,13870.0,United Kingdom
1632,17034.0,United Kingdom
1633,16592.0,United Kingdom
1634,15712.0,United Kingdom
1635,13362.0,United Kingdom
1636,14470.0,United Kingdom
1637,17388.0,United Kingdom
1638,16841.0,United Kingdom
1639,13753.0,United Kingdom
1640,13666.0,United Kingdom
1641,12361.0,Belgium
1642,14481.0,United Kingdom
1643,13792.0,United Kingdom
1644,17663.0,United Kingdom
1645,13973.0,United Kingdom
1646,15990.0,United Kingdom
1647,13493.0,Switzerland
1648,13684.0,United Kingdom
1649,13261.0,United Kingdom
1650,16598.0,United Kingdom
1651,14147.0,United Kingdom
1652,15951.0,United Kingdom
1653,13971.0,United Kingdom
1654,17516.0,United Kingdom
1655,13630.0,United Kingdom
1656,14157.0,United Kingdom
1657,13636.0,United Kingdom
1658,13610.0,United Kingdom
1659,14745.0,United Kingdom
1660,12781.0,Czech Republic
1661,14036.0,United Kingdom
1662,16057.0,United Kingdom
1663,16992.0,United Kingdom
1664,15724.0,United Kingdom
1665,12458.0,Switzerland
1666,12598.0,France
1667,13675.0,United Kingdom
1668,14227.0,United Kingdom
1669,16668.0,United Kingdom
1670,16667.0,United Kingdom
1671,13509.0,United Kingdom
1672,15874.0,United Kingdom
1673,16187.0,United Kingdom
1674,16339.0,United Kingdom
1675,12509.0,France
1676,14046.0,United Kingdom
1677,13292.0,United Kingdom
1678,16427.0,United Kingdom
1679,14056.0,United Kingdom
1680,15656.0,United Kingdom
1681,12811.0,Portugal
1682,16518.0,United Kingdom
1683,17165.0,United Kingdom
1684,17462.0,United Kingdom
1685,14620.0,United Kingdom
1686,14740.0,United Kingdom
1687,16462.0,United Kingdom
1688,12428.0,Finland
1689,16078.0,United Kingdom
1690,16915.0,United Kingdom
1691,15676.0,United Kingdom
1692,15709.0,United Kingdom
1693,15241.0,United Kingdom
1694,12933.0,United Kingdom
1695,15092.0,United Kingdom
1696,12679.0,France
1697,15319.0,United Kingdom
1698,16212.0,United Kingdom
1699,15257.0,United Kingdom
1700,14656.0,United Kingdom
1701,13884.0,United Kingdom
1702,12866.0,Belgium
1703,14676.0,United Kingdom
1704,13166.0,United Kingdom
1705,16389.0,United Kingdom
1706,14292.0,United Kingdom
1707,15416.0,United Kingdom
1708,15733.0,United Kingdom
1709,16678.0,United Kingdom
1710,12834.0,United Kingdom
1711,13722.0,United Kingdom
1712,14934.0,Channel Islands
1713,15067.0,United Kingdom
1714,16128.0,United Kingdom
1715,17770.0,United Kingdom
1716,15622.0,United Kingdom
1717,14473.0,United Kingdom
1718,15104.0,United Kingdom
1719,15643.0,United Kingdom
1720,16792.0,United Kingdom
1721,15031.0,United Kingdom
1722,15636.0,United Kingdom
1723,12873.0,United Kingdom
1724,17923.0,United Kingdom
1725,16217.0,United Kingdom
1726,17738.0,United Kingdom
1727,17426.0,United Kingdom
1728,16957.0,United Kingdom
1729,16571.0,United Kingdom
1730,14483.0,United Kingdom
1731,15087.0,United Kingdom
1732,16709.0,United Kingdom
1733,17856.0,United Kingdom
1734,15053.0,United Kingdom
1735,18218.0,United Kingdom
1736,16159.0,United Kingdom
1737,17995.0,United Kingdom
1738,17374.0,United Kingdom
1739,17789.0,United Kingdom
1740,17416.0,United Kingdom
1741,17652.0,United Kingdom
1742,13476.0,United Kingdom
1743,12817.0,Austria
1744,17700.0,United Kingdom
1745,15393.0,United Kingdom
1746,13014.0,United Kingdom
1747,17508.0,Greece
1748,13931.0,United Kingdom
1749,12541.0,Spain
1750,13382.0,United Kingdom
1751,15220.0,United Kingdom
1752,14570.0,United Kingdom
1753,14447.0,United Kingdom
1754,13557.0,United Kingdom
1755,16449.0,United Kingdom
1756,12547.0,Spain
1757,17325.0,United Kingdom
1758,14995.0,United Kingdom
1759,16414.0,United Kingdom
1760,15681.0,United Kingdom
1761,14670.0,United Kingdom
1762,15675.0,United Kingdom
1763,12584.0,Italy
1764,17535.0,United Kingdom
1765,15400.0,United Kingdom
1766,14903.0,United Kingdom
1767,14499.0,United Kingdom
1768,18211.0,United Kingdom
1769,14504.0,United Kingdom
1770,15572.0,United Kingdom
1771,17107.0,United Kingdom
1772,14247.0,United Kingdom
1773,15554.0,United Kingdom
1774,14915.0,United Kingdom
1775,16136.0,United Kingdom
1776,18280.0,United Kingdom
1777,12614.0,Germany
1778,13344.0,United Kingdom
1779,16621.0,United Kingdom
1780,16225.0,United Kingdom
1781,14214.0,United Kingdom
1782,14012.0,United Kingdom
1783,16356.0,United Kingdom
1784,17654.0,United Kingdom
1785,15026.0,United Kingdom
1786,16517.0,United Kingdom
1787,14817.0,United Kingdom
1788,17092.0,United Kingdom
1789,16242.0,United Kingdom
1790,15869.0,United Kingdom
1791,17817.0,United Kingdom
1792,15834.0,United Kingdom
1793,15234.0,United Kingdom
1794,15764.0,United Kingdom
1795,15806.0,United Kingdom
1796,15819.0,United Kingdom
1797,14586.0,United Kingdom
1798,15944.0,United Kingdom
1799,13340.0,United Kingdom
1800,16917.0,United Kingdom
1801,14407.0,United Kingdom
1802,13908.0,United Kingdom
1803,12758.0,Portugal
1804,13975.0,United Kingdom
1805,14730.0,United Kingdom
1806,12623.0,Germany
1807,14367.0,United Kingdom
1808,13373.0,United Kingdom
1809,16712.0,United Kingdom
1810,17639.0,United Kingdom
1811,16426.0,United Kingdom
1812,16495.0,United Kingdom
1813,14336.0,United Kingdom
1814,14507.0,United Kingdom
1815,12759.0,Netherlands
1816,17049.0,United Kingdom
1817,15206.0,United Kingdom
1818,14013.0,United Kingdom
1819,14645.0,United Kingdom
1820,15071.0,United Kingdom
1821,14112.0,United Kingdom
1822,13026.0,United Kingdom
1823,12881.0,United Kingdom
1824,17864.0,United Kingdom
1825,14936.0,Channel Islands
1826,17138.0,United Kingdom
1827,16572.0,United Kingdom
1828,14165.0,United Kingdom
1829,15367.0,United Kingdom
1830,14291.0,United Kingdom
1831,15632.0,United Kingdom
1832,14297.0,United Kingdom
1833,13899.0,United Kingdom
1834,16471.0,United Kingdom
1835,18183.0,United Kingdom
1836,14603.0,United Kingdom
1837,18173.0,United Kingdom
1838,14854.0,United Kingdom
1839,16625.0,United Kingdom
1840,14064.0,United Kingdom
1841,15308.0,United Kingdom
1842,18086.0,United Kingdom
1843,14350.0,United Kingdom
1844,14930.0,Channel Islands
1845,16080.0,United Kingdom
1846,14727.0,United Kingdom
1847,16778.0,United Kingdom
1848,14077.0,United Kingdom
1849,16808.0,United Kingdom
1850,16475.0,United Kingdom
1851,13265.0,United Kingdom
1852,12520.0,Germany
1853,15049.0,United Kingdom
1854,18149.0,United Kingdom
1855,13654.0,United Kingdom
1856,16652.0,United Kingdom
1857,16766.0,United Kingdom
1858,16801.0,United Kingdom
1859,17164.0,United Kingdom
1860,13226.0,United Kingdom
1861,13043.0,United Kingdom
1862,14352.0,United Kingdom
1863,17351.0,United Kingdom
1864,16768.0,United Kingdom
1865,16693.0,United Kingdom
1866,13956.0,United Kingdom
1867,13708.0,United Kingdom
1868,15918.0,United Kingdom
1869,15671.0,United Kingdom
1870,14962.0,United Kingdom
1871,16807.0,United Kingdom
1872,15125.0,United Kingdom
1873,16871.0,United Kingdom
1874,12901.0,United Kingdom
1875,13452.0,United Kingdom
1876,15493.0,United Kingdom
1877,16005.0,United Kingdom
1878,15388.0,Canada
1879,16804.0,United Kingdom
1880,13499.0,United Kingdom
1881,15047.0,United Kingdom
1882,14193.0,United Kingdom
1883,17542.0,United Kingdom
1884,15181.0,United Kingdom
1885,17080.0,United Kingdom
1886,16392.0,United Kingdom
1887,15106.0,United Kingdom
1888,16214.0,United Kingdom
1889,13716.0,United Kingdom
1890,15150.0,United Kingdom
1891,14226.0,United Kingdom
1892,13121.0,United Kingdom
1893,16297.0,United Kingdom
1894,12994.0,United Kingdom
1895,16152.0,United Kingdom
1896,14636.0,United Kingdom
1897,16040.0,United Kingdom
1898,15793.0,United Kingdom
1899,13358.0,United Kingdom
1900,12849.0,United Kingdom
1901,15182.0,United Kingdom
1902,13299.0,United Kingdom
1903,16383.0,United Kingdom
1904,15381.0,United Kingdom
1905,12597.0,Spain
1906,15030.0,United Kingdom
1907,12435.0,Denmark
1908,12955.0,United Kingdom
1909,18189.0,United Kingdom
1910,13946.0,United Kingdom
1911,17716.0,United Kingdom
1912,13185.0,United Kingdom
1913,14840.0,United Kingdom
1914,13216.0,United Kingdom
1915,13650.0,United Kingdom
1916,13533.0,United Kingdom
1917,13268.0,United Kingdom
1918,15433.0,United Kingdom
1919,12937.0,United Kingdom
1920,16216.0,United Kingdom
1921,16377.0,United Kingdom
1922,16976.0,United Kingdom
1923,12514.0,Italy
1924,18210.0,United Kingdom
1925,13631.0,United Kingdom
1926,14422.0,United Kingdom
1927,15648.0,United Kingdom
1928,17725.0,United Kingdom
1929,15861.0,United Kingdom
1930,13072.0,United Kingdom
1931,15695.0,United Kingdom
1932,14110.0,United Kingdom
1933,14059.0,United Kingdom
1934,16672.0,United Kingdom
1935,16511.0,United Kingdom
1936,16256.0,United Kingdom
1937,13591.0,United Kingdom
1938,14066.0,United Kingdom
1939,15483.0,United Kingdom
1940,16626.0,United Kingdom
1941,15019.0,United Kingdom
1942,18270.0,United Kingdom
1943,14315.0,United Kingdom
1944,17921.0,United Kingdom
1945,14041.0,United Kingdom
1946,17060.0,United Kingdom
1947,16023.0,United Kingdom
1948,17133.0,United Kingdom
1949,12878.0,United Kingdom
1950,14155.0,United Kingdom
1951,17043.0,United Kingdom
1952,13046.0,United Kingdom
1953,14633.0,United Kingdom
1954,12948.0,United Kingdom
1955,15703.0,United Kingdom
1956,14071.0,United Kingdom
1957,17134.0,United Kingdom
1958,17795.0,United Kingdom
1959,12902.0,United Kingdom
1960,16444.0,United Kingdom
1961,14232.0,United Kingdom
1962,14693.0,United Kingdom
1963,12407.0,Belgium
1964,16728.0,United Kingdom
1965,16096.0,United Kingdom
1966,13985.0,United Kingdom
