date_id,InvoiceDate,Year,Month,Day,Hour
3823,2011-03-17 13:20:00,2011,3,17,13
3824,2011-03-17 13:23:00,2011,3,17,13
3825,2011-03-17 13:27:00,2011,3,17,13
3826,2011-03-17 13:34:00,2011,3,17,13
3827,2011-03-17 13:58:00,2011,3,17,13
3828,2011-03-17 14:12:00,2011,3,17,14
3829,2011-03-17 14:19:00,2011,3,17,14
3830,2011-03-17 14:47:00,2011,3,17,14
3831,2011-03-17 15:03:00,2011,3,17,15
3832,2011-03-17 15:34:00,2011,3,17,15
3833,2011-03-17 15:41:00,2011,3,17,15
3834,2011-03-17 15:47:00,2011,3,17,15
3835,2011-03-17 16:00:00,2011,3,17,16
3836,2011-03-17 16:10:00,2011,3,17,16
3837,2011-03-17 16:11:00,2011,3,17,16
3838,2011-03-17 16:23:00,2011,3,17,16
3839,2011-03-17 16:33:00,2011,3,17,16
3840,2011-03-17 16:38:00,2011,3,17,16
3841,2011-03-17 16:58:00,2011,3,17,16
3842,2011-03-17 17:13:00,2011,3,17,17
3843,2011-03-17 17:26:00,2011,3,17,17
3844,2011-03-17 18:03:00,2011,3,17,18
3845,2011-03-17 18:18:00,2011,3,17,18
3846,2011-03-17 18:27:00,2011,3,17,18
3847,2011-03-17 18:28:00,2011,3,17,18
3848,2011-03-17 18:30:00,2011,3,17,18
3849,2011-03-17 18:59:00,2011,3,17,18
3850,2011-03-17 19:01:00,2011,3,17,19
3851,2011-03-17 19:46:00,2011,3,17,19
3852,2011-03-17 19:47:00,2011,3,17,19
3853,2011-03-17 20:12:00,2011,3,17,20
3854,2011-03-17 20:18:00,2011,3,17,20
3855,2011-03-18 08:12:00,2011,3,18,8
3856,2011-03-18 08:31:00,2011,3,18,8
3857,2011-03-18 08:32:00,2011,3,18,8
3858,2011-03-18 09:17:00,2011,3,18,9
3859,2011-03-18 09:19:00,2011,3,18,9
3860,2011-03-18 09:55:00,2011,3,18,9
3861,2011-03-18 09:57:00,2011,3,18,9
3862,2011-03-18 09:59:00,2011,3,18,9
3863,2011-03-18 10:03:00,2011,3,18,10
3864,2011-03-18 10:06:00,2011,3,18,10
3865,2011-03-18 10:09:00,2011,3,18,10
3866,2011-03-18 10:11:00,2011,3,18,10
3867,2011-03-18 10:15:00,2011,3,18,10
3868,2011-03-18 10:16:00,2011,3,18,10
3869,2011-03-18 10:34:00,2011,3,18,10
3870,2011-03-18 11:13:00,2011,3,18,11
3871,2011-03-18 11:24:00,2011,3,18,11
3872,2011-03-18 11:30:00,2011,3,18,11
3873,2011-03-18 11:39:00,2011,3,18,11
3874,2011-03-18 12:18:00,2011,3,18,12
3875,2011-03-18 12:21:00,2011,3,18,12
3876,2011-03-18 12:26:00,2011,3,18,12
3877,2011-03-18 12:27:00,2011,3,18,12
3878,2011-03-18 12:35:00,2011,3,18,12
3879,2011-03-18 12:41:00,2011,3,18,12
3880,2011-03-18 12:55:00,2011,3,18,12
3881,2011-03-18 12:56:00,2011,3,18,12
3882,2011-03-18 12:57:00,2011,3,18,12
3883,2011-03-18 12:59:00,2011,3,18,12
3884,2011-03-18 13:08:00,2011,3,18,13
3885,2011-03-18 13:18:00,2011,3,18,13
3886,2011-03-18 13:19:00,2011,3,18,13
3887,2011-03-18 13:20:00,2011,3,18,13
3888,2011-03-18 13:25:00,2011,3,18,13
3889,2011-03-18 13:27:00,2011,3,18,13
3890,2011-03-18 13:32:00,2011,3,18,13
3891,2011-03-18 13:47:00,2011,3,18,13
3892,2011-03-18 13:51:00,2011,3,18,13
3893,2011-03-18 13:52:00,2011,3,18,13
3894,2011-03-18 14:02:00,2011,3,18,14
3895,2011-03-18 14:13:00,2011,3,18,14
3896,2011-03-18 14:14:00,2011,3,18,14
3897,2011-03-18 14:20:00,2011,3,18,14
3898,2011-03-18 14:51:00,2011,3,18,14
3899,2011-03-18 14:53:00,2011,3,18,14
3900,2011-03-18 14:54:00,2011,3,18,14
3901,2011-03-18 15:42:00,2011,3,18,15
3902,2011-03-18 15:43:00,2011,3,18,15
3903,2011-03-18 15:44:00,2011,3,18,15
3904,2011-03-18 15:54:00,2011,3,18,15
3905,2011-03-18 17:07:00,2011,3,18,17
3906,2011-03-20 10:13:00,2011,3,20,10
3907,2011-03-20 10:17:00,2011,3,20,10
3908,2011-03-20 10:24:00,2011,3,20,10
3909,2011-03-20 10:28:00,2011,3,20,10
3910,2011-03-20 10:30:00,2011,3,20,10
3911,2011-03-20 10:33:00,2011,3,20,10
3912,2011-03-20 10:35:00,2011,3,20,10
3913,2011-03-20 10:37:00,2011,3,20,10
3914,2011-03-20 10:51:00,2011,3,20,10
3915,2011-03-20 10:53:00,2011,3,20,10
3916,2011-03-20 10:56:00,2011,3,20,10
3917,2011-03-20 11:33:00,2011,3,20,11
3918,2011-03-20 11:37:00,2011,3,20,11
3919,2011-03-20 11:43:00,2011,3,20,11
3920,2011-03-20 11:46:00,2011,3,20,11
3921,2011-03-20 11:52:00,2011,3,20,11
3922,2011-03-20 11:56:00,2011,3,20,11
3923,2011-03-20 12:02:00,2011,3,20,12
3924,2011-03-20 12:06:00,2011,3,20,12
3925,2011-03-20 12:07:00,2011,3,20,12
3926,2011-03-20 12:08:00,2011,3,20,12
3927,2011-03-20 12:14:00,2011,3,20,12
3928,2011-03-20 12:25:00,2011,3,20,12
3929,2011-03-20 12:28:00,2011,3,20,12
3930,2011-03-20 12:44:00,2011,3,20,12
3931,2011-03-20 12:50:00,2011,3,20,12
3932,2011-03-20 12:57:00,2011,3,20,12
3933,2011-03-20 13:21:00,2011,3,20,13
3934,2011-03-20 13:28:00,2011,3,20,13
3935,2011-03-20 13:33:00,2011,3,20,13
3936,2011-03-20 13:38:00,2011,3,20,13
3937,2011-03-20 13:41:00,2011,3,20,13
3938,2011-03-20 13:43:00,2011,3,20,13
3939,2011-03-20 13:48:00,2011,3,20,13
3940,2011-03-20 13:52:00,2011,3,20,13
3941,2011-03-20 13:58:00,2011,3,20,13
3942,2011-03-20 13:59:00,2011,3,20,13
3943,2011-03-20 14:01:00,2011,3,20,14
3944,2011-03-20 14:23:00,2011,3,20,14
3945,2011-03-20 14:35:00,2011,3,20,14
3946,2011-03-20 14:37:00,2011,3,20,14
3947,2011-03-20 14:38:00,2011,3,20,14
3948,2011-03-20 14:41:00,2011,3,20,14
3949,2011-03-20 15:02:00,2011,3,20,15
3950,2011-03-20 15:06:00,2011,3,20,15
3951,2011-03-20 15:07:00,2011,3,20,15
3952,2011-03-20 15:21:00,2011,3,20,15
3953,2011-03-20 15:24:00,2011,3,20,15
3954,2011-03-20 15:41:00,2011,3,20,15
3955,2011-03-20 15:46:00,2011,3,20,15
3956,2011-03-20 15:58:00,2011,3,20,15
3957,2011-03-20 16:02:00,2011,3,20,16
3958,2011-03-20 16:12:00,2011,3,20,16
3959,2011-03-21 08:18:00,2011,3,21,8
3960,2011-03-21 08:20:00,2011,3,21,8
3961,2011-03-21 08:39:00,2011,3,21,8
3962,2011-03-21 09:03:00,2011,3,21,9
3963,2011-03-21 09:13:00,2011,3,21,9
3964,2011-03-21 09:33:00,2011,3,21,9
3965,2011-03-21 10:13:00,2011,3,21,10
3966,2011-03-21 10:30:00,2011,3,21,10
3967,2011-03-21 10:31:00,2011,3,21,10
3968,2011-03-21 10:34:00,2011,3,21,10
3969,2011-03-21 10:41:00,2011,3,21,10
3970,2011-03-21 10:54:00,2011,3,21,10
3971,2011-03-21 11:20:00,2011,3,21,11
3972,2011-03-21 11:24:00,2011,3,21,11
3973,2011-03-21 11:34:00,2011,3,21,11
3974,2011-03-21 11:36:00,2011,3,21,11
3975,2011-03-21 11:46:00,2011,3,21,11
3976,2011-03-21 11:49:00,2011,3,21,11
3977,2011-03-21 11:52:00,2011,3,21,11
3978,2011-03-21 11:57:00,2011,3,21,11
3979,2011-03-21 12:06:00,2011,3,21,12
3980,2011-03-21 12:10:00,2011,3,21,12
3981,2011-03-21 12:13:00,2011,3,21,12
3982,2011-03-21 12:32:00,2011,3,21,12
3983,2011-03-21 12:42:00,2011,3,21,12
3984,2011-03-21 12:44:00,2011,3,21,12
3985,2011-03-21 12:45:00,2011,3,21,12
3986,2011-03-21 12:53:00,2011,3,21,12
3987,2011-03-21 13:01:00,2011,3,21,13
3988,2011-03-21 13:35:00,2011,3,21,13
3989,2011-03-21 13:38:00,2011,3,21,13
3990,2011-03-21 13:51:00,2011,3,21,13
3991,2011-03-21 13:58:00,2011,3,21,13
3992,2011-03-21 14:00:00,2011,3,21,14
3993,2011-03-21 14:18:00,2011,3,21,14
3994,2011-03-21 14:25:00,2011,3,21,14
3995,2011-03-21 14:44:00,2011,3,21,14
3996,2011-03-21 15:02:00,2011,3,21,15
3997,2011-03-21 15:06:00,2011,3,21,15
3998,2011-03-21 15:07:00,2011,3,21,15
3999,2011-03-21 15:10:00,2011,3,21,15
4000,2011-03-21 15:33:00,2011,3,21,15
4001,2011-03-21 15:40:00,2011,3,21,15
4002,2011-03-21 16:20:00,2011,3,21,16
4003,2011-03-21 16:32:00,2011,3,21,16
4004,2011-03-21 16:59:00,2011,3,21,16
4005,2011-03-21 17:10:00,2011,3,21,17
4006,2011-03-22 08:49:00,2011,3,22,8
4007,2011-03-22 08:54:00,2011,3,22,8
4008,2011-03-22 09:01:00,2011,3,22,9
4009,2011-03-22 09:43:00,2011,3,22,9
4010,2011-03-22 10:13:00,2011,3,22,10
4011,2011-03-22 10:44:00,2011,3,22,10
4012,2011-03-22 11:05:00,2011,3,22,11
4013,2011-03-22 11:27:00,2011,3,22,11
4014,2011-03-22 11:28:00,2011,3,22,11
4015,2011-03-22 11:43:00,2011,3,22,11
4016,2011-03-22 11:53:00,2011,3,22,11
4017,2011-03-22 12:02:00,2011,3,22,12
4018,2011-03-22 12:05:00,2011,3,22,12
4019,2011-03-22 12:15:00,2011,3,22,12
4020,2011-03-22 12:25:00,2011,3,22,12
4021,2011-03-22 12:27:00,2011,3,22,12
4022,2011-03-22 12:30:00,2011,3,22,12
4023,2011-03-22 12:31:00,2011,3,22,12
4024,2011-03-22 12:33:00,2011,3,22,12
4025,2011-03-22 12:36:00,2011,3,22,12
4026,2011-03-22 13:02:00,2011,3,22,13
4027,2011-03-22 13:11:00,2011,3,22,13
4028,2011-03-22 13:32:00,2011,3,22,13
4029,2011-03-22 13:38:00,2011,3,22,13
4030,2011-03-22 13:46:00,2011,3,22,13
4031,2011-03-22 13:52:00,2011,3,22,13
4032,2011-03-22 13:54:00,2011,3,22,13
4033,2011-03-22 14:24:00,2011,3,22,14
4034,2011-03-22 14:43:00,2011,3,22,14
4035,2011-03-22 14:56:00,2011,3,22,14
4036,2011-03-22 15:13:00,2011,3,22,15
4037,2011-03-22 15:20:00,2011,3,22,15
4038,2011-03-22 15:25:00,2011,3,22,15
4039,2011-03-22 15:31:00,2011,3,22,15
4040,2011-03-22 15:42:00,2011,3,22,15
4041,2011-03-22 15:46:00,2011,3,22,15
4042,2011-03-22 16:00:00,2011,3,22,16
4043,2011-03-22 16:08:00,2011,3,22,16
4044,2011-03-22 16:32:00,2011,3,22,16
4045,2011-03-22 17:00:00,2011,3,22,17
4046,2011-03-23 08:22:00,2011,3,23,8
4047,2011-03-23 08:26:00,2011,3,23,8
4048,2011-03-23 08:54:00,2011,3,23,8
4049,2011-03-23 09:42:00,2011,3,23,9
4050,2011-03-23 09:43:00,2011,3,23,9
4051,2011-03-23 09:54:00,2011,3,23,9
4052,2011-03-23 10:08:00,2011,3,23,10
4053,2011-03-23 10:15:00,2011,3,23,10
4054,2011-03-23 10:25:00,2011,3,23,10
4055,2011-03-23 10:27:00,2011,3,23,10
4056,2011-03-23 10:43:00,2011,3,23,10
4057,2011-03-23 10:51:00,2011,3,23,10
4058,2011-03-23 10:55:00,2011,3,23,10
4059,2011-03-23 11:16:00,2011,3,23,11
4060,2011-03-23 11:18:00,2011,3,23,11
4061,2011-03-23 11:30:00,2011,3,23,11
4062,2011-03-23 11:44:00,2011,3,23,11
4063,2011-03-23 11:48:00,2011,3,23,11
4064,2011-03-23 12:05:00,2011,3,23,12
4065,2011-03-23 12:06:00,2011,3,23,12
4066,2011-03-23 12:08:00,2011,3,23,12
4067,2011-03-23 12:13:00,2011,3,23,12
4068,2011-03-23 12:15:00,2011,3,23,12
4069,2011-03-23 12:24:00,2011,3,23,12
4070,2011-03-23 12:39:00,2011,3,23,12
4071,2011-03-23 12:41:00,2011,3,23,12
4072,2011-03-23 12:44:00,2011,3,23,12
4073,2011-03-23 13:33:00,2011,3,23,13
4074,2011-03-23 13:39:00,2011,3,23,13
4075,2011-03-23 13:42:00,2011,3,23,13
4076,2011-03-23 13:44:00,2011,3,23,13
4077,2011-03-23 13:46:00,2011,3,23,13
4078,2011-03-23 13:59:00,2011,3,23,13
4079,2011-03-23 14:00:00,2011,3,23,14
4080,2011-03-23 14:02:00,2011,3,23,14
4081,2011-03-23 14:04:00,2011,3,23,14
4082,2011-03-23 14:33:00,2011,3,23,14
4083,2011-03-23 14:39:00,2011,3,23,14
4084,2011-03-23 14:46:00,2011,3,23,14
4085,2011-03-23 14:55:00,2011,3,23,14
4086,2011-03-23 15:00:00,2011,3,23,15
4087,2011-03-23 15:07:00,2011,3,23,15
4088,2011-03-23 15:16:00,2011,3,23,15
4089,2011-03-23 15:17:00,2011,3,23,15
4090,2011-03-23 15:19:00,2011,3,23,15
4091,2011-03-23 15:22:00,2011,3,23,15
4092,2011-03-23 15:26:00,2011,3,23,15
4093,2011-03-23 15:37:00,2011,3,23,15
4094,2011-03-23 15:40:00,2011,3,23,15
4095,2011-03-23 15:41:00,2011,3,23,15
4096,2011-03-23 16:00:00,2011,3,23,16
4097,2011-03-23 16:22:00,2011,3,23,16
4098,2011-03-23 16:35:00,2011,3,23,16
4099,2011-03-23 16:45:00,2011,3,23,16
4100,2011-03-23 17:25:00,2011,3,23,17
4101,2011-03-24 08:44:00,2011,3,24,8
4102,2011-03-24 08:47:00,2011,3,24,8
4103,2011-03-24 08:56:00,2011,3,24,8
4104,2011-03-24 09:21:00,2011,3,24,9
4105,2011-03-24 09:42:00,2011,3,24,9
4106,2011-03-24 09:44:00,2011,3,24,9
4107,2011-03-24 09:50:00,2011,3,24,9
4108,2011-03-24 09:52:00,2011,3,24,9
4109,2011-03-24 10:03:00,2011,3,24,10
4110,2011-03-24 10:04:00,2011,3,24,10
4111,2011-03-24 10:37:00,2011,3,24,10
4112,2011-03-24 10:38:00,2011,3,24,10
4113,2011-03-24 10:40:00,2011,3,24,10
4114,2011-03-24 10:48:00,2011,3,24,10
4115,2011-03-24 11:07:00,2011,3,24,11
4116,2011-03-24 11:29:00,2011,3,24,11
4117,2011-03-24 11:34:00,2011,3,24,11
4118,2011-03-24 11:38:00,2011,3,24,11
4119,2011-03-24 11:40:00,2011,3,24,11
4120,2011-03-24 11:43:00,2011,3,24,11
4121,2011-03-24 11:44:00,2011,3,24,11
4122,2011-03-24 12:02:00,2011,3,24,12
4123,2011-03-24 12:08:00,2011,3,24,12
4124,2011-03-24 12:11:00,2011,3,24,12
4125,2011-03-24 12:15:00,2011,3,24,12
4126,2011-03-24 12:21:00,2011,3,24,12
4127,2011-03-24 12:32:00,2011,3,24,12
4128,2011-03-24 12:52:00,2011,3,24,12
4129,2011-03-24 12:53:00,2011,3,24,12
4130,2011-03-24 12:58:00,2011,3,24,12
4131,2011-03-24 13:04:00,2011,3,24,13
4132,2011-03-24 13:05:00,2011,3,24,13
4133,2011-03-24 13:12:00,2011,3,24,13
4134,2011-03-24 13:16:00,2011,3,24,13
4135,2011-03-24 13:17:00,2011,3,24,13
4136,2011-03-24 13:23:00,2011,3,24,13
4137,2011-03-24 13:25:00,2011,3,24,13
4138,2011-03-24 13:28:00,2011,3,24,13
4139,2011-03-24 13:37:00,2011,3,24,13
4140,2011-03-24 13:41:00,2011,3,24,13
4141,2011-03-24 13:45:00,2011,3,24,13
4142,2011-03-24 13:54:00,2011,3,24,13
4143,2011-03-24 13:59:00,2011,3,24,13
4144,2011-03-24 14:46:00,2011,3,24,14
4145,2011-03-24 14:47:00,2011,3,24,14
4146,2011-03-24 14:49:00,2011,3,24,14
4147,2011-03-24 14:52:00,2011,3,24,14
4148,2011-03-24 14:54:00,2011,3,24,14
4149,2011-03-24 14:55:00,2011,3,24,14
4150,2011-03-24 14:56:00,2011,3,24,14
4151,2011-03-24 15:02:00,2011,3,24,15
4152,2011-03-24 15:12:00,2011,3,24,15
4153,2011-03-24 15:15:00,2011,3,24,15
4154,2011-03-24 16:23:00,2011,3,24,16
4155,2011-03-24 16:30:00,2011,3,24,16
4156,2011-03-24 16:45:00,2011,3,24,16
4157,2011-03-24 17:10:00,2011,3,24,17
4158,2011-03-24 18:20:00,2011,3,24,18
4159,2011-03-24 18:25:00,2011,3,24,18
4160,2011-03-24 18:28:00,2011,3,24,18
4161,2011-03-24 18:34:00,2011,3,24,18
4162,2011-03-24 18:43:00,2011,3,24,18
4163,2011-03-24 19:31:00,2011,3,24,19
4164,2011-03-25 08:41:00,2011,3,25,8
4165,2011-03-25 08:43:00,2011,3,25,8
4166,2011-03-25 08:50:00,2011,3,25,8
4167,2011-03-25 08:52:00,2011,3,25,8
4168,2011-03-25 08:53:00,2011,3,25,8
4169,2011-03-25 09:39:00,2011,3,25,9
4170,2011-03-25 10:05:00,2011,3,25,10
4171,2011-03-25 10:08:00,2011,3,25,10
4172,2011-03-25 10:14:00,2011,3,25,10
4173,2011-03-25 10:19:00,2011,3,25,10
4174,2011-03-25 10:42:00,2011,3,25,10
4175,2011-03-25 10:49:00,2011,3,25,10
4176,2011-03-25 10:50:00,2011,3,25,10
4177,2011-03-25 10:51:00,2011,3,25,10
4178,2011-03-25 10:52:00,2011,3,25,10
4179,2011-03-25 11:01:00,2011,3,25,11
4180,2011-03-25 11:31:00,2011,3,25,11
4181,2011-03-25 11:34:00,2011,3,25,11
4182,2011-03-25 11:41:00,2011,3,25,11
4183,2011-03-25 11:44:00,2011,3,25,11
4184,2011-03-25 11:57:00,2011,3,25,11
4185,2011-03-25 12:04:00,2011,3,25,12
4186,2011-03-25 12:07:00,2011,3,25,12
4187,2011-03-25 12:10:00,2011,3,25,12
4188,2011-03-25 12:13:00,2011,3,25,12
4189,2011-03-25 12:21:00,2011,3,25,12
4190,2011-03-25 12:34:00,2011,3,25,12
4191,2011-03-25 12:48:00,2011,3,25,12
4192,2011-03-25 12:55:00,2011,3,25,12
4193,2011-03-25 12:57:00,2011,3,25,12
4194,2011-03-25 13:23:00,2011,3,25,13
4195,2011-03-25 13:30:00,2011,3,25,13
4196,2011-03-25 13:35:00,2011,3,25,13
4197,2011-03-25 13:54:00,2011,3,25,13
4198,2011-03-25 14:01:00,2011,3,25,14
4199,2011-03-25 14:06:00,2011,3,25,14
4200,2011-03-25 14:19:00,2011,3,25,14
4201,2011-03-25 14:30:00,2011,3,25,14
4202,2011-03-25 14:34:00,2011,3,25,14
4203,2011-03-25 14:39:00,2011,3,25,14
4204,2011-03-25 14:45:00,2011,3,25,14
4205,2011-03-25 14:46:00,2011,3,25,14
4206,2011-03-25 14:50:00,2011,3,25,14
4207,2011-03-25 14:53:00,2011,3,25,14
4208,2011-03-25 15:01:00,2011,3,25,15
4209,2011-03-25 15:08:00,2011,3,25,15
4210,2011-03-25 15:18:00,2011,3,25,15
4211,2011-03-25 15:24:00,2011,3,25,15
4212,2011-03-25 16:25:00,2011,3,25,16
4213,2011-03-25 17:34:00,2011,3,25,17
4214,2011-03-27 10:16:00,2011,3,27,10
4215,2011-03-27 10:18:00,2011,3,27,10
4216,2011-03-27 10:26:00,2011,3,27,10
4217,2011-03-27 10:54:00,2011,3,27,10
4218,2011-03-27 10:56:00,2011,3,27,10
4219,2011-03-27 11:02:00,2011,3,27,11
4220,2011-03-27 11:14:00,2011,3,27,11
4221,2011-03-27 11:22:00,2011,3,27,11
4222,2011-03-27 11:44:00,2011,3,27,11
4223,2011-03-27 11:51:00,2011,3,27,11
4224,2011-03-27 11:59:00,2011,3,27,11
4225,2011-03-27 12:06:00,2011,3,27,12
4226,2011-03-27 12:21:00,2011,3,27,12
4227,2011-03-27 12:36:00,2011,3,27,12
4228,2011-03-27 12:54:00,2011,3,27,12
4229,2011-03-27 13:07:00,2011,3,27,13
4230,2011-03-27 13:10:00,2011,3,27,13
4231,2011-03-27 13:21:00,2011,3,27,13
4232,2011-03-27 13:56:00,2011,3,27,13
4233,2011-03-27 14:18:00,2011,3,27,14
4234,2011-03-27 14:28:00,2011,3,27,14
4235,2011-03-27 14:34:00,2011,3,27,14
4236,2011-03-27 15:33:00,2011,3,27,15
4237,2011-03-27 15:39:00,2011,3,27,15
4238,2011-03-27 15:40:00,2011,3,27,15
4239,2011-03-27 15:41:00,2011,3,27,15
4240,2011-03-27 15:46:00,2011,3,27,15
4241,2011-03-27 16:01:00,2011,3,27,16
4242,2011-03-27 16:03:00,2011,3,27,16
4243,2011-03-27 16:05:00,2011,3,27,16
4244,2011-03-27 16:08:00,2011,3,27,16
4245,2011-03-28 07:53:00,2011,3,28,7
4246,2011-03-28 08:40:00,2011,3,28,8
4247,2011-03-28 09:07:00,2011,3,28,9
4248,2011-03-28 09:16:00,2011,3,28,9
4249,2011-03-28 09:21:00,2011,3,28,9
4250,2011-03-28 09:30:00,2011,3,28,9
4251,2011-03-28 09:59:00,2011,3,28,9
4252,2011-03-28 10:03:00,2011,3,28,10
4253,2011-03-28 10:14:00,2011,3,28,10
4254,2011-03-28 10:15:00,2011,3,28,10
4255,2011-03-28 10:25:00,2011,3,28,10
4256,2011-03-28 10:26:00,2011,3,28,10
4257,2011-03-28 10:52:00,2011,3,28,10
4258,2011-03-28 11:34:00,2011,3,28,11
4259,2011-03-28 11:36:00,2011,3,28,11
4260,2011-03-28 11:49:00,2011,3,28,11
4261,2011-03-28 11:51:00,2011,3,28,11
4262,2011-03-28 11:58:00,2011,3,28,11
4263,2011-03-28 11:59:00,2011,3,28,11
4264,2011-03-28 12:13:00,2011,3,28,12
4265,2011-03-28 12:18:00,2011,3,28,12
4266,2011-03-28 12:22:00,2011,3,28,12
4267,2011-03-28 12:23:00,2011,3,28,12
4268,2011-03-28 12:25:00,2011,3,28,12
4269,2011-03-28 12:27:00,2011,3,28,12
4270,2011-03-28 12:35:00,2011,3,28,12
4271,2011-03-28 12:49:00,2011,3,28,12
4272,2011-03-28 12:52:00,2011,3,28,12
4273,2011-03-28 13:28:00,2011,3,28,13
4274,2011-03-28 13:32:00,2011,3,28,13
4275,2011-03-28 13:35:00,2011,3,28,13
4276,2011-03-28 13:39:00,2011,3,28,13
4277,2011-03-28 13:57:00,2011,3,28,13
4278,2011-03-28 13:59:00,2011,3,28,13
4279,2011-03-28 14:01:00,2011,3,28,14
4280,2011-03-28 14:07:00,2011,3,28,14
4281,2011-03-28 14:19:00,2011,3,28,14
4282,2011-03-28 14:23:00,2011,3,28,14
4283,2011-03-28 14:27:00,2011,3,28,14
4284,2011-03-28 14:33:00,2011,3,28,14
4285,2011-03-28 14:42:00,2011,3,28,14
4286,2011-03-28 14:43:00,2011,3,28,14
4287,2011-03-28 14:46:00,2011,3,28,14
4288,2011-03-28 14:57:00,2011,3,28,14
4289,2011-03-28 14:59:00,2011,3,28,14
4290,2011-03-28 15:03:00,2011,3,28,15
4291,2011-03-28 15:10:00,2011,3,28,15
4292,2011-03-28 15:27:00,2011,3,28,15
4293,2011-03-28 15:38:00,2011,3,28,15
4294,2011-03-28 15:42:00,2011,3,28,15
4295,2011-03-28 15:47:00,2011,3,28,15
4296,2011-03-28 16:27:00,2011,3,28,16
4297,2011-03-28 16:28:00,2011,3,28,16
4298,2011-03-28 16:37:00,2011,3,28,16
4299,2011-03-28 16:41:00,2011,3,28,16
4300,2011-03-29 08:43:00,2011,3,29,8
4301,2011-03-29 08:46:00,2011,3,29,8
4302,2011-03-29 09:11:00,2011,3,29,9
4303,2011-03-29 09:53:00,2011,3,29,9
4304,2011-03-29 09:54:00,2011,3,29,9
4305,2011-03-29 10:39:00,2011,3,29,10
4306,2011-03-29 10:49:00,2011,3,29,10
4307,2011-03-29 10:50:00,2011,3,29,10
4308,2011-03-29 10:51:00,2011,3,29,10
4309,2011-03-29 11:04:00,2011,3,29,11
4310,2011-03-29 11:14:00,2011,3,29,11
4311,2011-03-29 11:15:00,2011,3,29,11
4312,2011-03-29 11:25:00,2011,3,29,11
4313,2011-03-29 11:29:00,2011,3,29,11
4314,2011-03-29 11:39:00,2011,3,29,11
4315,2011-03-29 11:42:00,2011,3,29,11
4316,2011-03-29 12:01:00,2011,3,29,12
4317,2011-03-29 12:03:00,2011,3,29,12
4318,2011-03-29 12:29:00,2011,3,29,12
4319,2011-03-29 12:31:00,2011,3,29,12
4320,2011-03-29 12:55:00,2011,3,29,12
4321,2011-03-29 12:57:00,2011,3,29,12
4322,2011-03-29 13:04:00,2011,3,29,13
4323,2011-03-29 13:05:00,2011,3,29,13
4324,2011-03-29 13:06:00,2011,3,29,13
4325,2011-03-29 13:22:00,2011,3,29,13
4326,2011-03-29 13:27:00,2011,3,29,13
4327,2011-03-29 13:28:00,2011,3,29,13
4328,2011-03-29 13:32:00,2011,3,29,13
4329,2011-03-29 13:33:00,2011,3,29,13
4330,2011-03-29 13:48:00,2011,3,29,13
4331,2011-03-29 13:53:00,2011,3,29,13
4332,2011-03-29 13:58:00,2011,3,29,13
4333,2011-03-29 14:13:00,2011,3,29,14
4334,2011-03-29 14:20:00,2011,3,29,14
4335,2011-03-29 14:31:00,2011,3,29,14
4336,2011-03-29 14:35:00,2011,3,29,14
4337,2011-03-29 14:58:00,2011,3,29,14
4338,2011-03-29 15:02:00,2011,3,29,15
4339,2011-03-29 15:12:00,2011,3,29,15
4340,2011-03-29 15:15:00,2011,3,29,15
4341,2011-03-29 15:18:00,2011,3,29,15
4342,2011-03-29 15:22:00,2011,3,29,15
4343,2011-03-29 15:44:00,2011,3,29,15
4344,2011-03-29 15:53:00,2011,3,29,15
4345,2011-03-29 16:05:00,2011,3,29,16
4346,2011-03-29 16:12:00,2011,3,29,16
4347,2011-03-29 16:36:00,2011,3,29,16
4348,2011-03-29 17:12:00,2011,3,29,17
4349,2011-03-29 17:23:00,2011,3,29,17
4350,2011-03-30 09:06:00,2011,3,30,9
4351,2011-03-30 09:12:00,2011,3,30,9
4352,2011-03-30 09:15:00,2011,3,30,9
4353,2011-03-30 09:17:00,2011,3,30,9
4354,2011-03-30 09:19:00,2011,3,30,9
4355,2011-03-30 09:27:00,2011,3,30,9
4356,2011-03-30 09:31:00,2011,3,30,9
4357,2011-03-30 09:36:00,2011,3,30,9
4358,2011-03-30 10:16:00,2011,3,30,10
4359,2011-03-30 10:18:00,2011,3,30,10
4360,2011-03-30 10:32:00,2011,3,30,10
4361,2011-03-30 10:34:00,2011,3,30,10
4362,2011-03-30 10:36:00,2011,3,30,10
4363,2011-03-30 10:46:00,2011,3,30,10
4364,2011-03-30 10:50:00,2011,3,30,10
4365,2011-03-30 10:54:00,2011,3,30,10
4366,2011-03-30 11:04:00,2011,3,30,11
4367,2011-03-30 11:12:00,2011,3,30,11
4368,2011-03-30 11:18:00,2011,3,30,11
4369,2011-03-30 11:32:00,2011,3,30,11
4370,2011-03-30 11:39:00,2011,3,30,11
4371,2011-03-30 11:48:00,2011,3,30,11
4372,2011-03-30 11:51:00,2011,3,30,11
4373,2011-03-30 12:00:00,2011,3,30,12
4374,2011-03-30 12:02:00,2011,3,30,12
4375,2011-03-30 12:05:00,2011,3,30,12
4376,2011-03-30 12:12:00,2011,3,30,12
4377,2011-03-30 12:15:00,2011,3,30,12
4378,2011-03-30 12:24:00,2011,3,30,12
4379,2011-03-30 12:34:00,2011,3,30,12
4380,2011-03-30 12:35:00,2011,3,30,12
4381,2011-03-30 12:43:00,2011,3,30,12
